"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"10548883","19039722518004401000000000U1","COMIDAS MAMA MIA",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","PLAYA HORNOS","CALLE","NINGUNO","CALLE","DOVER","CALLE","PUERTO MARQUES","2835",,,,,,"COLONIA","NARVARTE",,,,"64830","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2025","034","8111596975","IREGA6@HOTMAIL.COM",,"Fijo","25.64899646","-100.28429911","2024-11"
"2937777","19048722514001051010000000U7","COMIDAS MARISELA",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","ANTIGUO CAMINO A VILLA DE GARCIA","CALLE","DIONISIO DE HERRERA","CALLE","NINGUNO","CALLE","ANTIGUO CAMINO A VILLA DE GARCIA","0","SN",,,,,"PARQUE INDUSTRIAL","PARQUE INDUSTRIAL MARTEL II SANTA CATARINA",,,,"66362","19","NUEVO LEÓN   ","048","Santa Catarina","0001","Ciudad Santa Catarina","1134","025","8115086872",,,"Semifijo","25.68921167","-100.47238732","2010-07"
"2970590","19039722511001251000000000U8","COMIDAS MARITOÑA",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","ANDADOR","COLEGIO CIVIL","CALLE","IGNACIO ALLENDE","CALLE","MARIANO MATAMOROS","AVENIDA","LICENCIADO BENITO JUAREZ","0","SN",,,"206",,"COLONIA","CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1686","010","8186045064",,,"Fijo","25.67021335","-100.31603505","2014-12"
"3045362","19006722212003911000000000U9","COMIDAS MARTI",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","BOULEVARD","CARLOS SALINAS DE GORTARI","PRIVADA","SANTA LUCIA","BOULEVARD","CONCORDIA","BOULEVARD","CARLOS SALINAS DE GORTARI","0","SN",,,"0",,"COLONIA","MODERNO APODACAII",,,,"66600","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","094A","004","8116186251",,,"Fijo","25.7673244","-100.19953691","2010-07"
"2927895","19021722212001401000000000U2","COMIDAS MARU",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","MOLL DEL ORIENTE","CARRETERA","CARRETERA A MONCLOVA","CALLE","MOLL DEL NORTE","CARRETERA","CARRETERA A MONCLOVA","0","SN",,,"0",,"COLONIA","EMILIANO ZAPATA",,,,"66052","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","0819","006","8131247730",,,"Semifijo","25.80576454","-100.28077087","2010-07"
"11107716","19039722518004641000000000U2","COMIDAS MARY",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","AVENIDA","CUAUHTEMOC","CALLE","15 DE MAYO","CALLE","5 DE MAYO","CALLE","JOSE GARIBALDI","315",,"MERCADO FUNDADORES","PLANTA BAJA","10","Q","COLONIA","CENTRO DE MONTERREY","CENTRO Y PLAZA COMERCIAL","MERCADO FUNDADORES","Q10,11,12","64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1686","025","8126367045",,,"Fijo","25.6731061","-100.31854685","2024-11"
"2920818","19039722212001281000000000U0","COMIDAS MARY",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","IGNACIO ALLENDE","CALLE","JOSE GARIBALDI","AVENIDA","CUAUHTEMOC","CALLE","MARIANO MATAMOROS","318",,,,"0",,"COLONIA","CENTRO",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1686","001",,,,"Fijo","25.67065571","-100.31836196","2010-07"
"9282346","19006462111000721000000000U3","COMIDAS MEXICANAS",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","GIRASOL","CALLE","LOBELIA","CALLE","ALHELI","CALLE","LIRIOS","554",,,,"0",,"COLONIA","HACIENDA LAS MARGARITAS 6 SECTOR",,,,"66647","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1878","014","8142706098",,,"Fijo","25.7140529","-100.15601628","2020-11"
"10379011","19039722511011581000000000U6","COMIDAS MEXICANAS DE LOS MARQUEZ",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","AVENIDA","CUAUHTEMOC","CALLE","15 DE MAYO","CALLE","5 DE MAYO","CALLE","JOSE GARIBALDI","427",,"PLAZA FUNDADORES","PLANTA BAJA","8","Q","COLONIA","CENTRO","MERCADO PUBLICO","FUNDADORES","Q8","64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1686","025","8132407368",,,"Fijo","25.67363154","-100.31848947","2024-11"
"2953558","19021722511000121000000000U2","COMIDAS MI ANGEL",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","CANADA","CALLE","ONTARIO","CALLE","QUEBEC","BOULEVARD","LICENCIADO JOSE LOPEZ PORTILLO","116",,,,,,"FRACCIONAMIENTO","JOSE LOPEZ PORTILLO",,,,"66059","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","033A","023",,,,"Fijo","25.76918576","-100.29055227","2014-12"
"9500149","19021722511001321000000000U7","COMIDAS MI RINCONCITO",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","CALLE","NECTARINA","CALLE","NUEZ","CALLE","PERA","CALLE","LUIS DONALDO COLOSIO","501","B",,,,,"COLONIA","FERNANDO AMILPA",,,,"66052","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","1094","020",,,,"Fijo","25.80693004","-100.26845238","2024-11"
"2915108","19026722211000591000000000U2","COMIDAS MICAELA",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","TAMAZUNCHALE","CALLE","FLORIDA","AVENIDA","TRIUNFO DE LA REPUBLICA","PRIVADA","CHAPULTEPEC","108",,,,"0",,"COLONIA","PARAISO",,,,"64140","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0533","013","8183551526",,,"Fijo","25.66693738","-100.27058002","2010-07"
"10612139","19039722511013721000000000U6","COMIDAS MILA",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","CALLE","RIO BRAVO","AVENIDA","ALFONSO REYES","CALLE","RIO PESQUERIA","CALLE","ANTIGUA VIA A TORREON","410",,,,,,"COLONIA","FRACC BERNARDO REYES",,,,"64280","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0743","031",,"CRISS8675@HOTMAIL.COM",,"Fijo","25.70983783","-100.34056313","2024-11"
"10129568","19046722310000291000000000U7","COMIDAS MIRTHALA",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","PROLONGACION","LICENCIADO GUSTAVO DIAZ ORDAZ","AVENIDA","LICENCIADO ADOLFO LOPEZ MATEOS","CALLE","ANTIGUO CAMINO A APODACA","AVENIDA","CIUDAD DE LOS ANGELES","198",,,,,,"COLONIA","DIAZ ORDAZ",,,,"66480","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","0339","002","8132757260",,,"Fijo","25.71418513","-100.27210109","2024-11"
"11396230","19039722518004651000000000U1","COMIDAS NANCY",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","CAMINO AL DIENTE","CALLE","NINGUNO","AVENIDA","REVOLUCION","AVENIDA","EUGENIO GARZA SADA","0","SN",,,,,"COLONIA","LA CONDESA",,,,"64880","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2241","034",,,,"Semifijo","25.62189046","-100.27177538","2024-11"
"9014274","19039722518002561000000000U4","COMIDAS NATY",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","AVENIDA","FEDERICO GOMEZ GARCIA","CALLE","PARQUE ESPAÑA","CALLE","IGNACIO ALTAMIRANO","CALLE","FERNANDO ANCIRA","252",,,,"0",,"COLONIA","BUENOS AIRES",,,,"64800","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","160A","037",,,,"Fijo","25.66853646","-100.28330884","2019-11"
"10904590","19026722511002191000000000U2","COMIDAS NERY",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","CALLE","SEPALO","CALLE","CAMBIUM","CALLE","EMILIANO ZAPATA","CALLE","CAMBIUM","920",,,,,,"COLONIA","TRES CAMINOS NORTE",,,,"67190","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1480","056",,,,"Fijo","25.66817909","-100.18336811","2024-11"
"8805663","19019722518000251000000000U6","COMIDAS NF",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","6 a 10 personas","AVENIDA","JOSE VASCONCELOS","CALLE","SANTA BARBARA","CALLE","GUILLERMO PRIETO","CALLE","LAZARO GARZA AYALA","1258",,,,"0",,"COLONIA","CENTRO",,,,"66230","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0153","034",,,,"Fijo","25.65902331","-100.39329976","2019-11"
"11817833","19046722511003041000000000U6","COMIDAS NILMAR",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","Licenciado Adolfo López Mateos","CALLE","Ninguno","PRIVADA","Adolfo López Mateos","CALLE","Antiguo Camino a Lagrange","290","5",,,"0",,"COLONIA","LAGRANGE",,,,,"19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","0659","001","8112445887",,,"Fijo","25.73223523","-100.24989259","2025-04"
"2995148","19039722518001331000000000U3","COMIDAS NNORMA RODRIGUEZ",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","CAMINO AL DIENTE","AVENIDA","REVOLUCION","PRIVADA","VIRREY","CALLE","JOHN F. KENNEDY","4223",,,,"0",,"COLONIA","LA CONDESA",,,,"64880","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2241","028","8113462031",,,"Semifijo","25.62494345","-100.27386529","2014-12"
"3008994","19039722212016211000000000U0","COMIDAS NORMA",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","SAN BERNABE","AVENIDA","RODRIGO GOMEZ","CALLE","XOCHICALCO","CALLE","CALIFORNIA","110",,,,"0",,"COLONIA","MORELOS",,,,"64180","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0527","034","8136075344",,,"Fijo","25.72088836","-100.34343585","2010-07"
"2978963","19026722518000051000000000U5","COMIDAS OBELISCO",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","AVENIDA","ADOLFO RUIZ CORTINES","CALLE","DEL OBELISCO","CALLE","DEL OBELISCO","CALLE","DEL OBELISCO","0","SN",,,,,"COLONIA","VILLA DE SAN MIGUEL",,,,"67110","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0124","060",,,,"Fijo","25.70332439","-100.21380982","2014-12"
"3024774","19039722219022663000000000U9","COMIDAS OBISPADO",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","CALLE","LICENCIADO JOSE BENITEZ","CALLE","LOMA LARGA","CALLE","OSCAR F. CASTILLO","CALLE","LICENCIADO JOSE BENITEZ","2447",,,,"2447",,"COLONIA","CHEPEVERA",,,,"64030","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1633","019",,"OBISPADOCOMIDSCASERAS@HOTMAIL.COM",,"Fijo","25.67777532","-100.34999399","2010-07"
"10671472","19026722511002761000000000U2","COMIDAS OFE",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","MIXCOAC","CALLE","ESTADO DE ZACATECAS","CALLE","VETA GRANDE","CALLE","ESTADO DE ZACATECAS","112",,,,,,"COLONIA","CAÑADA BLANCA",,,,"67114","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0957","013",,,,"Fijo","25.72387567","-100.18105766","2024-11"
"10641367","19039722511011671000000000U5","COMIDAS OLVERA GARDEN",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","CALLE","HEROE DE NACOZARI","CALLE","PROLONGACION CRISTOBAL COLON","CALLE","JOSE MARIANO MICHELENA","CALLE","CAPITAN AGUILAR","1215",,,,,,"COLONIA","COLONIA TALLERES",,,,"64480","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1192","014",,,,"Fijo","25.68850014","-100.33582043","2024-11"
"7657283","19026722511001531000000000U0","COMIDAS OVALLE",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","CALLE","ARTURO B DE LA GARZA","CALLE","TRABAJO SOCIAL","CALLE","BIOLOGIA","CALLE","AGRONOMIA","2406",,,,,,"COLONIA","MIGUEL HIDALGO",,,,"67180","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","1461","025",,,,"Fijo","25.66633149","-100.20796466","2019-11"
"9823005","19019722518000471000000000U0","COMIDAS PARA LKEVAR",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","GENERAL PORFIRIO DIAZ","CALLE","REFORMA","CALLE","GENERAL VICENTE GUERRERO","205","A",,,"0",,"COLONIA","CENTRO DE SAN PEDRO CASCO",,,,"66233","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","012A","022",,,,"Fijo","25.66312412","-100.40214994","2024-11"
"8815435","19006722518000781000000000U9","COMIDAS PARA LLEVAR",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","11 a 30 personas","AVENIDA","LOS PINOS","CALLE","HACIENDA EL BARRIAL","CALLE","GUATEMALA","CALLE","HACIENDA GUADALUPE","1",,,,"0",,"COLONIA","LOS PINOS",,,,"66635","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","0757","004",,,,"Fijo","25.77570014","-100.24897664","2019-11"
"7564223","19019722518000311000000000U8","COMIDAS PARA LLEVAR",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","PLAN DE AYALA","AVENIDA","GENERAL EMILIANO ZAPATA","CALLE","AQUILES SERDAN","CALLE","PLAN DE GUADALUPE",,"SN",,,,,"COLONIA","REVOLUCION",,,,"66219","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","0327","009",,,,"Fijo","25.68250945","-100.40857707","2019-11"
"2920835","19039722212002301000000000U5","COMIDAS PATY",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","LIBERTAD","CALLE","TAMAULIPAS","CALLE","NUEVO LEON","CALLE","CASTELAR JUAN PABLO II","0","SN",,,,,"COLONIA","INDEPENDENCIA",,,,"64720","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1972","009",,,,"Fijo","25.6578732","-100.31095138","2010-07"
"7787180","19039722511008251000000000U1","COMIDAS PICHICUI",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","TERAN","AVENIDA","ALMAZAN","CALLE","LAMPAZOS","CALLE","TERAN","6810","B",,,"0",,"COLONIA","TOPO CHICO",,,,"64260","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0334","001","8183327456",,,"Fijo","25.73718445","-100.32594297","2019-11"
"8342117","19039722511006662000000000U1","COMIDAS PILY",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","6 a 10 personas","CALLE","PADRE MIER","CALLE","JOSE GARIBALDI","AVENIDA","CUAUHTEMOC","CALLE","MARIANO MATAMOROS","251",,"MERCADO COLON","PLANTA BAJA","29",,"COLONIA","CENTRO","MERCADO PUBLICO","MERCADO COLON","9","64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1686","004",,,,"Fijo","25.66906968","-100.31912344","2019-11"
"3015149","19046722219004812000000000U9","COMIDAS RAGOEL",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","11 a 30 personas","AVENIDA","ALMAZAN","CALLE","TLALOC","AVENIDA","MANUEL L. BARRAGAN","CALLE","TLACOPAN","450",,,,"0",,"COLONIA","VALLE DE ANAHUAC",,,,"66450","19","NUEVO LEÓN   ","046","San Nicolás de los Garza","0001","San Nicolás de los Garza","0216","016",,,,"Fijo","25.7370129","-100.31581092","2010-07"
"9488275","19039722511011561000000000U8","COMIDAS RAMIREZ",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","AVENIDA","CUAUHTEMOC","CALLE","15 DE MAYO","CALLE","5 DE MAYO","CALLE","JOSE GARIBALDI","427",,"PLAZA FUNDADORES","PLANTA BAJA","11","R","COLONIA","CENTRO","MERCADO PUBLICO","FUNDADORES","R 11","64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1686","025","8136080914",,,"Fijo","25.67363154","-100.31848947","2024-11"
"8413229","19019722518000351000000000U4","COMIDAS RANGEL",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","GENERAL IGNACIO ZARAGOZA","CALLE","LAZARO GARZA AYALA","CALLE","HERMENEGILDO GALEANA","CALLE","GENERAL MANUEL GONZALEZ RANGEL","232",,,,"0",,"COLONIA","CENTRO DE SAN PEDRO CASCO",,,,"66230","19","NUEVO LEÓN   ","019","San Pedro Garza García","0001","San Pedro Garza García","012A","003",,,,"Fijo","25.66004096","-100.4005727","2019-11"
"2944189","19006722518000051000000000U7","COMIDAS RAPIDAS",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","MARRUECOS","CALLE","ARGELIA","CALLE","CONGO","CALLE","CHIPRE","211",,,,"0",,"COLONIA","LOMAS DEL PEDREGAL",,,,"66648","19","NUEVO LEÓN   ","006","Apodaca","0001","Ciudad Apodaca","1524","016",,,,"Fijo","25.72942661","-100.16616901","2014-12"
"6216007","19039722514009921010000000U2","COMIDAS REGIAS",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","PLAN DE PARACUARO","CALLE","PLAN DE AGUA PRIETA","CALLE","PLAN DE GALEANA","CALLE","CAMINO AL MIRADOR","2842",,,,"0",,"COLONIA","LA REPUBLICA",,,,"64900","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","2256","031","8119385469",,,"Fijo","25.62704229","-100.29699685","2010-07"
"3025570","19039722511001561001000000U0","COMIDAS REGIAS MTY",,"722511","Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida","0 a 5 personas","CALLE","DEGOLLADO SUR","CALLE","15 DE MAYO","CALLE","CHOLULA","CALLE","20 DE NOVIEMBRE","451",,,,"0",,"COLONIA","MARIA LUISA",,,,"64040","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1652","003",,,,"Fijo","25.67513856","-100.3366492","2010-07"
"11496694","19039722518004361000000000U7","COMIDAS REGIAS SIN NOMBRE",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","JANITZIO","CALLE","XILOFACTOS","CALLE","RIO POTOMAC","AVENIDA","RODRIGO GOMEZ","1858",,,,,,"COLONIA","CENTRAL",,,,"64180","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","0546","020","8128666910",,,"Fijo","25.7223873","-100.34193925","2024-11"
"2920867","19039722514001481010000000U5","COMIDAS ROSY",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","JOSE GARIBALDI","CALLE","MARIANO MATAMOROS","CALLE","FRAY SERVANDO TERESA DE MIER","AVENIDA","LICENCIADO BENITO JUAREZ","713",,,,"0",,"COLONIA","CENTRO MONTERREY",,,,"64000","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1686","003","8183456958",,,"Fijo","25.66989044","-100.3172441","2010-07"
"8632924","19048722516000381000000000U4","COMIDAS RUTH",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","PARQUE INSURGENTES","OTRO(ESPECIFIQUE)","BARDA","OTRO(ESPECIFIQUE)","BARDA","OTRO(ESPECIFIQUE)","MONTE","150",,,,,,"COLONIA","PRIVADAS DEL PARQUE",,,,"66365","19","NUEVO LEÓN   ","048","Santa Catarina","0165","Privadas del Parque","0653","018","8110492586",,,"Fijo","25.72854688","-100.50746071","2019-11"
"2926872","19039722212008131000000000U0","COMIDAS SALOME",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","JUAN PONCE DE LEON","CALLE","COLEGIO CIVIL","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","GENERAL PEDRO MARIA ANAYA","121",,,,,,"COLONIA","1239",,,,"64450","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1239","030",,,,"Semifijo","25.69535677","-100.31249715","2010-07"
"11276242","19039722518004171000000000U0","COMIDAS SANDRA",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","0 a 5 personas","CALLE","RAFAEL NAJERA","AVENIDA","JOSE ANGEL CONCHELLO","CALLE","BATALLON DE SAN BLAS","PRIVADA","RAFAEL NAJERA","2030",,,,,,"COLONIA","MARTINEZ",,,,"64550","19","NUEVO LEÓN   ","039","Monterrey","0001","Monterrey","1313","019",,,,"Fijo","25.68812222","-100.29320113","2024-11"
"10030833","19026722518001742000000000U8","COMIDAS SANTA CLARA",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","6 a 10 personas","CALLE","VISTA BOULEVARD","CALLE","BELLA VISTA","AVENIDA","LINDA VISTA","CALLE","VISTA VERDE","330","A","EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE","PLANTA BAJA","330",,"COLONIA","LINDA VISTA","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE","330","67130","19","NUEVO LEÓN   ","026","Guadalupe","0001","Guadalupe","0162","027","8130952172",,,"Fijo","25.69666715","-100.25538843","2024-11"
"7333802","19021722518000682000000000U8","COMIDAS SANTA LUZ",,"722518","Restaurantes que preparan otro tipo de alimentos para llevar","6 a 10 personas","AVENIDA","UNION","PRIVADA","VENECIA","PRIVADA","GENOVA","CALLE","ROMA","0","SN",,,,,"FRACCIONAMIENTO","SANTA LUZ",,,,"66070","19","NUEVO LEÓN   ","021","General Escobedo","0001","Ciudad General Escobedo","1484","031","8118487697",,,"Fijo","25.79729869","-100.34403199","2019-11"
